id,customerId,products
27861,18669,40|14|14|7
27862,18670,224|39
27863,8573,50|99|99
27864,18672,23|23|23
27865,40,54|203|25
27866,18675,147|147|147|122
27867,18677,227|193|193|193
27868,18678,160
27869,18680,100|112
27870,18683,20
27871,4350,1|1|273|89|126
27872,18688,5|5|199
27873,18689,1|1
27874,18690,1|1|0|0|0
27875,18691,50|1
27876,18693,125|125|125
27877,262,225
27878,18695,95
27879,18697,1|126|126
27880,18698,144|89
27881,4365,237
27882,2093,183|183|183
27883,18705,54|54|54
27884,2322,7
27885,4371,10|30|294
27886,18708,4|4|4
27887,10517,146|189
27888,4375,112|274|131
27889,10520,154|291|291|284|284|284
27890,10521,146
27891,18714,141
27892,18715,56|60|60
27893,284,184|258|258|258|122
27894,18718,152|129|129|61|88
27895,18719,1|1
27896,18721,1|215|16|101|242|200|66|0|0|0
27897,18724,231|231|231|24|24
27898,18725,221|147|199|295
27899,18727,73|238|1|56
27900,18729,1|1|0|0|0
27901,18730,115|115|82|1|1|126|179
27902,18731,7|7
27903,18732,268|98|98|98
27904,10541,30
27905,18734,1|95|95
27906,18735,60|60|60
27907,18736,51|51|14|14|7
27908,18737,50|21|21|1|1|199|199
27909,18738,237
27910,4380,141|1|1
27911,18741,22|22|22
27912,311,54|54
27913,18744,55
27914,2363,238
27915,18749,1|1
27916,18751,220|220
27917,4427,1|1
27918,18767,157|30|290|92|20|99|99
27919,18768,99|99|198|147|221|206|0|0|0
27920,18769,96|110|1|100|96|1|112|110|295|100
27921,14676,232|5|66|1
27922,347,1|1|95|95|51|89
27923,356,145
27924,18790,212|212|212
27925,18791,141
27926,18792,7|7|4|47|189|189|189
27927,18793,172|12|12|240|25
27928,11309,119|66|53|53|53
27929,12655,203|14|14
27930,6513,12|12|12|1|1
27931,4471,0|0|0|100|100|100
27932,18808,146|109
27933,18809,278
27934,18812,39|40|40|60|60|60
27935,18814,51
27936,11258,135|135|22|22|22|227
27937,6533,19|19|19|15
27938,18822,146|146
27939,7917,5
27940,409,3|3|3
27941,10663,1|51|51|216
27942,10667,21
27943,2478,144
27944,437,101
27945,12732,1|1
27946,10688,1|1
27947,2500,147|4|14|14|100|250|1|1|112|5
27948,4551,257|122|122|135
27949,8654,4|4
27950,4559,5|5
27951,4566,14
27952,473,31|217
27953,12762,217|217
27954,18912,21|21|21
27955,8682,61
27956,6638,26|26
27957,12371,1|1|96|141
27958,16889,12
27959,10587,73|21|1|115|115|99|115|73|9|21
27960,4612,86
27961,6661,163
27962,16905,14
27963,8714,29|1|16|14|56|14|16|56|29|1
27964,9645,140|196|25
27965,4867,6|6|6
27966,532,260|1|59
27967,4629,50
27968,535,14
27969,12827,0|0
27970,4641,61|1|1
27971,547,65|281|202|1
27972,6700,281|160|160|160|7|7
27973,6703,297|166|88|254
27974,571,12
27975,6719,30|30
27976,578,16|16|16|81|81|81
27977,2628,158|65|50|74
27978,16970,112|122
27979,2638,51
27980,4694,199|199|30|1|1|221|221
27981,8801,20|5|237|0|0|0|211|211
27982,18703,1|1
27983,8294,56|157
27984,6765,123|123
27985,623,136
27986,4727,6|155|7|7
27987,4728,38|38|38|89|290|209
27988,16490,215|215|217|217|217|39|39
27989,10886,288|288
27990,2700,24|7
27991,109,288|288|288|146|82|82|67|67
27992,12948,180|96|273
27993,110,5
27994,4765,1|1
27995,8867,1|1
27996,677,239|239|101|4|250|82|82|25
27997,227,141
27998,12970,1|1
27999,689,291
28000,4802,51
28001,4808,7|7|17|17|14|14
28002,17100,1|1
28003,4814,52|24|154|154
28004,17105,165|274|165|165|276|276|238|60|180|276
28005,17107,86|86|86|39|39
28006,4824,262
28007,10978,121|121|24|24
28008,2789,56
28009,4221,200|200|25|25|172|172|172
28010,6905,14
28011,13059,238|238
28012,10369,195
28013,6920,15
28014,2830,64|222
28015,13074,80|80|80|149
28016,11029,151|222|222|222|0|0|0
28017,793,174
28018,796,134|97|203|181
28019,810,89
28020,6958,198|198|198
28021,11055,1|152|115|91|91|91
28022,820,4|12|209
28023,5551,287|287
28024,13115,211|211
28025,17212,228|113
28026,2877,15
28027,4917,61
28028,18645,296|131|131
28029,13127,96|283|194
28030,13132,84|84|52|52
28031,2189,274
28032,13137,6|6|15
28033,859,110|14
28034,2916,61|4
28035,2193,113|113
28036,9067,5
28037,884,18|225
28038,15222,98|98|151
28039,2196,0|0|0|257|9|9|1|1|77
28040,896,1|1|298|298
28041,2946,199|200|122|14
28042,17293,17|17
28043,912,125|101|101|101
28044,5010,26|125|125
28045,13204,295|295|225
28046,6850,14
28047,5017,84|84|84
28048,923,106|238|295|295
28049,924,101|101|101
28050,11166,219
28051,934,120|120|120|4
28052,6305,1|1
28053,1863,7|7
28054,5039,98
28055,18931,238
28056,7095,7
28057,18649,4|15
28058,9151,1|95|95
28059,962,17|91|91|63
28060,5061,173
28061,5062,11|141|156|243|141|243|4|243|11|4
28062,7112,173|173|173|82|82|82
28063,972,146|220
28064,3022,15|215|94
28065,977,61
28066,5011,51
28067,2213,41|15|68
28068,5088,93|139|139|5|5|234|12|12
28069,849,12|221|221|73|66|12|12|221|287|94
28070,1007,0|0|0|9|9|56|101|50
28071,3056,222
28072,102,29|203
28073,1875,125|101|101|101
28074,3062,6|17|17|12
28075,9210,274|129|129
28076,1024,123|123
28077,1027,16|16|25|206
28078,13317,152
28079,5127,237|207|207|82
28080,3080,27
28081,3083,0|0|0|15|221|17|24
28082,5133,86|17|25|240|104|165|239
28083,13333,6|6|221|200|1|1|147|147
28084,11290,10
28085,1059,80|7
28086,3108,54|73|73|73|129
28087,1064,145|268
28088,5161,25|77|287
28089,178,60|60|203|174
28090,1071,257|101
28091,15408,1|153
28092,5170,30|17|17|114|114|101|12
28093,1077,98|98
28094,1083,1|1
28095,1084,99|99|7|7
28096,1095,208
28097,11338,49|159|1|1|4|41|41|7
28098,5202,209|9|9|9|141|50
28099,1115,117|109
28100,1135,135|26|26|26
28101,18622,22|22|22
28102,1675,4
28103,15494,14|14|180
28104,9356,112|112|4|4|4|77|1|1
28105,5267,115|110|110|110
28106,1177,41
28107,1180,14|14
28108,880,231|231
28109,199,275|275|81|191
28110,18632,17|126|295|189|96|25|61
28111,1208,12|135|64|44|20
28112,5308,52|102
28113,18794,30|7|56|105|189
28114,9406,112|100|21
28115,9407,97
28116,17606,113
28117,12725,61|2|2|100|200
28118,1226,8|79
28119,1234,260|1|1|14
28120,7379,14
28121,1247,82|253|253|253
28122,13536,144|144|144|131|274
28123,1249,24|217|217
28124,18932,0|0|0
28125,9454,16|14|115|35|8
28126,15599,136
28127,14022,7|153|88|112|112
28128,6356,298
28129,3325,14|152|243|110
28130,1279,8|215|112
28131,3328,45|224|46|46|46
28132,8064,160|160|160
28133,7426,227|253|253|253|145|275|252|252|252
28134,6699,1|1|29|29|23|23|23|50
28135,18646,142|291
28136,5382,39|70
28137,3336,227|0|0|0|14|14
28138,1290,59|21
28139,11534,5|95|85|85|95|248|85|9|9|248
28140,6362,0|0|0
28141,1311,109|265|139|99|93|32|32|32
28142,3368,0
28143,18652,157|24|24|30|7|7
28144,9514,9|249|211
28145,5421,100
28146,17717,12|25|242
28147,5438,14|61
28148,9539,153
28149,6251,225
28150,5471,10|10|220
28151,18662,207|207|207
28152,18663,89
28153,13677,18|18|18|141
28154,5488,0|0|0
28155,7539,4
28156,11644,47|15|15|15
28157,1412,56
28158,15752,153|134|28|28|181|1|1
28159,9609,109
28160,9617,16|225
28161,5523,115|98|147|227
28162,9620,17|142
28163,11161,4
28164,1432,99|139|14|215|50|124
28165,18671,4
28166,7584,82|82
28167,9640,4|4
28168,5548,4|121
28169,1453,173|173|173|82|82|82
28170,10141,55
28171,6388,266|157|157|157
28172,5562,54|54|54|237|98|44
28173,9666,231|181
28174,7619,114|165|165|224|239
28175,1479,69
28176,5577,0|0|0|210
28177,3538,44|287|20
28178,15834,24|215|85|77|185
28179,3553,14|14
28180,3561,3|3|3|0|0|0|1|1
28181,1514,2
28182,6397,149|1|1
28183,1521,30|30|193|193
28184,18750,5|5
28185,1619,236
28186,1524,0
28187,18686,136|260|81
28188,15395,175|146
28189,9732,7|7|7|24
28190,5638,22|22|22|113|113|113|14|66|123|260
28191,13832,4
28192,1546,9|9
28193,5649,248|248|248
28194,7720,0|0|0
28195,7213,5|5
28196,3633,15
28197,3636,236
28198,1596,1|1|91|91
28199,18807,1|1|228|228|115|115|146|146
28200,11191,189|4|91|91|176
28201,1626,129|27|7
28202,1635,146|291|12|12
28203,15972,50|203|53|101|122|208
28204,11878,242|144
28205,1641,1|42|42
28206,1643,95|15
28207,1644,286|286|166|124|124
28208,18706,1|1
28209,18032,147|221|100
28210,7798,98|101|286|286
28211,5754,51|51|51|291
28212,5055,1
28213,1660,238|26
28214,1661,14|14|136
28215,5739,3|22|22|14|141|121|3|121|121|3
28216,16006,17
28217,18712,22|22|22
28218,7827,95|95
28219,9878,172
28220,18713,238|238|238
28221,9883,15
28222,3740,146
28223,1694,0|0|0
28224,18079,100|100|100|6|6|92|20
28225,1697,153|78
28226,18086,96|203
28227,7850,78|77|96
28228,5063,106|38|48
28229,7853,99|99|54|54|0|0|0
28230,3758,54|129
28231,18606,250|147|98|280|280
28232,5810,97|122
28233,3769,61|7
28234,5819,281
28235,16060,93|93|139|139|139
28236,16064,146
28237,18720,144|242|257|170|24|57|144|147|81|159
28238,1734,12|12|12
28239,5831,7
28240,11979,250|24|7|1
28241,18806,141
28242,11982,146|146
28243,1744,32|32
28244,9940,224|102|225
28245,1757,174|61|113
28246,18726,98
28247,5863,22|22|5
28248,1768,0|0|0|98|98|98|220
28249,18155,97
28250,18157,1|1|93|93|93
28251,4733,17
28252,18813,7|7|67|67
28253,3846,240|298
28254,9994,296|296|296|21
28255,16162,7|7
28256,9862,26|26
28257,5929,25|260|141
28258,1842,157|56
28259,18739,283
28260,10039,25
28261,10044,97|95|95|195|1|1
28262,3723,240
28263,1868,47|225
28264,12114,95|1|1
28265,18262,14
28266,14173,262
28267,5986,176|34|231|4|209|133|34|131|147|176
28268,18747,4|4
28269,14180,189
28270,12138,215|152|1|1
28271,1900,6|6
28272,1342,143|30|112|7|7
28273,1912,209
28274,16252,12|66|66|66
28275,3968,221
28276,6022,147|217
28277,14216,1|1
28278,6026,156
28279,10430,1|1
28280,6043,22
28281,6044,1|104
28282,18334,217|217|174
28283,10145,210
28284,16298,74
28285,6062,113
28286,10159,113
28287,6064,19|0|0|242|295|1|1|18
28288,6066,122
28289,1974,5|5|287|287
28290,1976,115
28291,1981,295
28292,9889,91|129|129|295
28293,6089,1|61|292
28294,10186,64|64|133
28295,4044,173|173
28296,6097,63|1|1
28297,675,47|136|136|297
28298,8157,0|0
28299,6110,228
28300,4069,206|64|64|64|24|24|20
28301,18821,1|1
28302,8172,228
28303,4078,192|93|1|1
28304,2041,115|115
28305,18430,6|6|6
28306,2047,236|236
28307,18432,236|236|7
28308,18434,24|299
28309,8196,239|239|239|39|147|0|0|0
28310,18437,129|129|129|22
28311,18440,7|7
28312,18441,208
28313,10,94
28314,18443,192
28315,18445,60|60|2|2|89|89|89
28316,12303,126|126|126|141
28317,18448,153|113
28318,8209,225|295|159|283|149
28319,18450,4|4|4
28320,18451,142|142|142
28321,18453,23|286
28322,18454,192
28323,18456,10|4
28324,25,7|7|7|4|18|18|18
28325,2075,112|112|24|50|30
28326,6172,216|266|30|122
28327,18462,10|10
28328,18463,28|28|28|0|0|0
28329,6176,8|162|55|55|55
28330,18466,22
28331,8228,0
28332,18469,173
28333,18470,1|1
28334,18471,288|288|288|89
28335,18474,0|0|0
28336,44,131|20|4|232
28337,18478,81|81|78|78|4|4|4|177|177|177
28338,18479,242|242|186|186|186|30|30|30|12
28339,18480,123|14|123|1|123|268|268|14|21|189
28340,18481,234|20|20|287|119|276|177|234|86|276
28341,18482,191
28342,10590,7|284|246|151|42|7|15|7|97|246
28343,2102,149
28344,55,50|234|56
28345,4152,35|193|56|56|30|56|193|193|64|156
28346,10299,237|174|9
28347,6204,14
28348,18496,31|31|139
28349,18497,257|257|89|156|61|266|1|1
28350,18498,1|1|25
28351,13323,154|154
28352,6213,1|1|149|199|188|32
28353,2048,1|1
28354,71,39
28355,72,112|0|0|0|100|12
28356,74,146|17|1|1|222|222|222
28357,15031,86|130|297|105|177|177|177|40
28358,18509,143|61|1|1
28359,18510,165|165
28360,80,94|89|1|1|281
28361,18513,0|0|0
28362,6499,44|53|174|174|0|53|174|44|44|0
28363,18516,250|250
28364,18518,0|0|0
28365,8889,89|291|22|89|210|291|89|9|63|14
28366,6233,136|14|53
28367,90,201|258
28368,8283,69|69|69|116|70|4|4|4|259|259
28369,6237,221|295|295|147|21
28370,18528,257
28371,18529,152|21|21
28372,18530,4|4|4
28373,6244,99
28374,18533,1|1
28375,18449,215
28376,10345,94|9|60|60
28377,4204,153|61|17|21
28378,110,6
28379,112,251|231|231|231
28380,18547,13
28381,18548,265
28382,117,82
28383,18550,208
28384,18551,147|221|146
28385,10360,92
28386,16506,1|1
28387,18555,6|84|129|7|280|280|34|99|99|34
28388,18556,23|71|268|98
28389,18485,299|299|129|129|129|98|196
28390,126,198|15
28391,2176,99|177|177|54
28392,1728,94|24|24|101|131
28393,4226,61
28394,132,4|4|250|250|250
28395,18571,133|142|142|87
28396,18572,60|9|9|5|5
28397,18573,21
28398,18575,160|70
28399,18576,0|0|0
28400,16531,92
28401,148,170|181|189|25
28402,2199,50|154|154|89
28403,18584,176|87|87|10
28404,4249,276|30|0|61|73|1|61|0|73|276
28405,14667,9
28406,16540,110|110|110
28407,12314,14|4|4|4
28408,18460,0|0|0
28409,172,249
28410,18605,1|1|240|4
28411,12466,141
28412,180,81
28413,18614,5
28414,10428,5|203|5|295|216|100|295|1|5|100
28415,18624,199|199|199|237|237|237
28416,2246,209|30|4|4|1|1
28417,6343,287|287|260|260
28418,203,48|157|14|14|8|8|35|100|95|95
28419,6348,25|220|287|287|287
28420,4301,60
28421,10577,71|71
28422,12495,153
28423,12501,11|269|269
28424,16607,277|113|201|201|298
28425,232,120|120|120
28426,2283,63
28427,2295,193|193|193|30|5|5
28428,250,163|32
28429,8445,1
28430,10495,14
28431,1067,203|295
28432,14466,105|141|2|203|39|198
28433,2315,272|73|1|1|70|70|147
28434,6413,284|60|1|1
28435,6416,61|149
28436,1411,66|66|66
28437,18492,1|1
28438,2328,46|46|112|20|102|102|98
28439,6426,1|1
28440,14620,234|234|221
28441,14623,91|91
28442,14631,70|70
28443,16683,152|1|1
28444,14638,176|176|45|45|257|43|222
28445,18491,25
28446,18484,7|127|127
28447,2363,276|276|276|157
28448,319,170|170
28449,4416,9|219|101|49
28450,10562,140|140|162
28451,18287,0|0|0|122|1|1
28452,18486,0|0|0|19|1|250|209|5
28453,18487,12|12
28454,4446,1|48|7|4|15|243|91|44|79|8
28455,18549,159
28456,361,14
28457,375,12
28458,16761,7|59|183|231
28459,2431,191
28460,16770,112|1|35|112|1|104|256|125|232|104
28461,387,122|122|6|6|6|77|16|5|26
28462,388,24|93|220|193|41|41
28463,12684,275|275|265|144|144|144|9|9
28464,12689,32|32|32|15|60|199|199
28465,18499,205
28466,409,264|264
28467,12704,235|235
28468,6561,173|97
28469,6564,78
28470,14760,298|146|14
28471,7580,1|1
28472,2478,181|181|181|12|86|39|15|15
28473,18504,66|66
28474,2482,55|21
28475,14540,40|40|45|45|65|65
28476,5131,50|144|242|242|101
28477,5193,0|0|0|274
28478,445,6|6|154|154|50|113|4
28479,416,159|159
28480,1782,9|10|250
28481,10694,6|50
28482,1441,17|4
28483,456,14|16|5
28484,10697,77|56|56|56
28485,459,237
28486,12748,51|51|1|1
28487,476,138|138
28488,481,134
28489,5267,14
28490,4584,221
28491,494,165|239
28492,6640,21|165|165|295|295|89|100|100|144
28493,501,14|120|90
28494,6649,1|1
28495,12795,106|30|30|30|1|1
28496,510,14|14|189|236|236|1|1
28497,14421,45|45
28498,515,172|281
28499,17154,234|1|1
28500,6677,196
28501,2585,39|14
28502,12827,0|0
28503,8732,32|32|32|10|10
28504,8282,169|96|49|49|14|1|14|19|147|169
28505,542,141|67|67|146
28506,2593,14
28507,14887,217|217|217
28508,554,220
28509,6700,277
28510,2606,238|17|17|17
28511,4042,142|98
28512,6709,39|144|39|0|0|298|49|49|49|0
28513,12857,39|39|39
28514,12863,4|4|286|15|283|77
28515,4672,91|91|174|146
28516,4192,241|1|1|61|49|206|206|190
28517,2643,105|39
28518,2644,97
28519,18228,116|39|46|46|46
28520,100,27|282|24|24
28521,12891,1|221|14|295
28522,10846,17|104|104|157|64|64
28523,10850,0|0|0|28|28|28|61|61|61
28524,12159,227
28525,10852,165|165|165|62|70|67|116
28526,5222,243|243|113|154
28527,10854,7|7|7
28528,2664,198|156|288|288
28529,17002,1|1|146
28530,1810,51|278|93|93
28531,10870,6|6|6
28532,2680,199|55
28533,6782,267|267|267|0|0|0
28534,14982,96|96|180
28535,2700,136|199
28536,656,14|2
28537,17046,286|82|124
28538,12951,1|203
28539,1135,8|26
28540,15004,222|246
28541,1818,89|89|14|199|17
28542,6814,66|7|216|71|71
28543,4770,80|70|1|211|297|26
28544,6821,179|1|1
28545,1250,21
28546,686,34|34|34|196|273|160|4|1|4|189
28547,2735,101
28548,10930,0|0|0
28549,6845,21|148|148|298
28550,18436,1|144|95|12|252|252|252|1|95|70
28551,6847,92|47|47|183
28552,7968,144|144|272|272|242
28553,712,251
28554,713,220|273|212|51|143|220|273|51|180|143
28555,18552,217|199|225|225|1|1|4|4
28556,2770,21
28557,13020,25|116
28558,736,153|14|0|0|0
28559,4839,0|0|0
28560,2792,142|1|1|18
28561,2793,146|146|115
28562,746,170
28563,13037,1|1
28564,18557,49|49|198|192|99|1|1
28565,1832,14|21
28566,2804,274|53|53|267|267|267|119
28567,8954,126|1|1|49|49|190|190
28568,3541,126|126|16|48|55|295|295|79|3|3
28569,128,150|14|14|14|51
28570,1494,115
28571,781,201|73|73|73|240|240|240
28572,6927,114|114|26
28573,2834,0|0
28574,4884,144
28575,18439,66|124|1|1
28576,2842,14
28577,6941,168|168|170|16|148|124|124|141
28578,2848,54|54|54
28579,18303,293
28580,13094,191|204|204|204
28581,807,68|28|20
28582,808,21|105|14|14|17
28583,809,26|10
28584,810,95|221|242|201|122|160|26|160|147|211
28585,3207,242|5|144
28586,13100,210|115|119|1|102|53|62|188|53|95
28587,9006,231
28588,2865,88|88
28589,2867,0|0|0|113|15|1
28590,18569,22|22|22|170|134|148|121|121|121
28591,2872,241|241|241|30|30|120
28592,3892,101|113|113|140
28593,830,18|284|284|24|220|220|236|236|246|246
28594,12085,296
28595,5600,112|112|143|63|63|100|16|16
28596,2891,274|174|39|95|95
28597,845,30|68|68|68|0|0|0
28598,4947,51|203
28599,7993,25|62|70|211|160|6
28600,866,1|1|84
28601,4965,66
28602,1171,109|109|109|191|191|191
28603,2932,174|174|1|1
28604,9365,221
28605,2946,37|37|122|122|41|41|41|68|68|68
28606,1083,217
28607,2951,110|110|110
28608,13194,4|54|89|1|10|10|10|54|4|54
28609,18583,68
28610,17292,174|174|174
28611,17294,26|4|122|237|104
28612,152,88
28613,2008,192|14
28614,153,189
28615,11163,22|22
28616,15265,297|61|61|61|7|7|7|101
28617,13220,0|0|0
28618,1999,1|1|189|189
28619,18512,159|53|227
28620,18588,86|209
28621,11079,17|47
28622,2990,165|165|165
28623,7325,14
28624,7095,7|15
28625,3003,217|217|217
28626,13249,203
28627,7112,276|276|276|199|124|25|25
28628,1527,110|110|110|14|14
28629,3022,215|215
28630,1187,30|30|30|56
28631,11769,122|122|122
28632,18596,1|1|203
28633,986,4|261|261|0|0|14|216
28634,987,239|239|122|25|62|62|254
28635,11229,1|1|186|186|186
28636,18597,168
28637,166,204|204|204
28638,13292,70
28639,1005,5
28640,3062,77|237
28641,10409,227
28642,17401,211|39|39|39|64|64|64
28643,1031,1|1|14|152
28644,18447,86|0|0
28645,18604,249
28646,3083,0|0|0
28647,5134,215|152|133|0|0|0
28648,1040,257|60|287|198|151|23|151|101|23|186
28649,1043,242|242|242|66
28650,1053,61|21|152|97
28651,3103,196|170|170
28652,7200,203|14
28653,13355,144|12
28654,18380,153
28655,7213,266|153
28656,13358,9|9|9|241
28657,1071,4
28658,18271,131|131|237
28659,18517,0|0|0
28660,6963,214|214|214|7|7|20|246|246|24
28661,1096,296
28662,5199,21
28663,1357,0|0
28664,18275,23|0|0|0|29|127|127
28665,5206,113
28666,9303,110|181
28667,7259,242|242|79|36|298|189|36|79|8|189
28668,869,26
28669,1126,14|113|113
28670,9320,174
28671,11381,244|244|0|0|0
28672,11391,5
28673,13440,1|1|0|4|4|4
28674,5252,1|1|30|30
28675,11397,12|12|1|1|10
28676,7303,82|82|41|41|152|14
28677,17544,170
28678,1162,140|18|18
28679,17555,92
28680,1180,193
28681,13469,14|14|38|38|298|8|136
28682,3790,45
28683,6683,238|166
28684,540,99|30|190|7|293|154|81|16|7|13
28685,5302,41|41|41|1|44
28686,1207,125|125|125
28687,7354,40|95|170|170|170
28688,15549,56|56|56
28689,1220,165|165|89|122|40|66|66|66
28690,16246,146
28691,1226,183
28692,18249,22|0|0|0
28693,1232,9|9
28694,1181,163
28695,3962,174|30|1|1
28696,3298,17|60
28697,1254,298|166|153|148|148|17
28698,13545,275|1|1
28699,17644,56|56|53|56|53|53|119|119|7|7
28700,1261,21|126|94
28701,1263,1|1|201|192
28702,14022,136|63|63|63|131|1|1
28703,1271,1|1
28704,5368,292|20|20|274
28705,1282,232|29|11|15
28706,5381,20|20
28707,5383,141|203|154|49|4|75|49|49|7|98
28708,1290,246|246|135|284|284
28709,1294,261|261|136
28710,5398,23|23|203|29|11|11
28711,7449,39|39|5
28712,3357,140|141
28713,15646,1
28714,1953,20
28715,3367,152|8
28716,9521,1|1|170|221|147|134
28717,18457,159|159|55|55
28718,1334,39|98|164
28719,11586,287|287
28720,18315,1|0|4|0|192|236|299|4|1|159
28721,13636,99
28722,1354,102|102|186|143
28723,1100,78|15
28724,3414,196|54|219|1|1
28725,7516,35|141|61|136
28726,7518,4|5|99|99|7|7|17
28727,11615,266
28728,18320,56|99
28729,1382,126|126|126|51
28730,13675,4|250|173|173
28731,1388,206|172|23|107|25
28732,1683,120|282|78|249|249|50|77
28733,1397,93
28734,1400,0|0
28735,15738,1|1
28736,3454,100
28737,3458,100|100|12|191
28738,12663,203
28739,1412,49|61|190
28740,13706,41|111|59|59
28741,17806,30
28742,1427,266
28743,16619,12
28744,9628,54|7
28745,18330,37|9|9|211|275|275|100|290
28746,3489,59|7|298|162|162|99
28747,3935,94|94|153
28748,13732,4|9
28749,5543,152
28750,1448,56|229
28751,18332,296|61|174|1|1|15
28752,1453,134
28753,5550,141|101|45
28754,13747,286
28755,3999,61
28756,8096,40|265|265
28757,3524,5|35|229|229|153|109|162
28758,17863,73|73|89|89
28759,5580,205|5|269|234|234
28760,3534,1|1
28761,9685,37|37|37
28762,9686,99|4|1
28763,4005,39|281
28764,7648,77|77
28765,3065,60|60|60|95|95|1|1
28766,11857,191
28767,3560,1|1|153|78
28768,1517,94
28769,7663,146|298
28770,15856,164
28771,18344,1
28772,17911,218|35
28773,1529,208|9|9
28774,1530,209|191|191
28775,18464,54|54
28776,17928,95|95
28777,7690,0|0|0
28778,3599,55|174|174
28779,7706,0|0|0
28780,5663,7
28781,3621,5|100|227
28782,15911,259|194|61|234|39|17|79|21|17|194
28783,17969,102|92|92|22|186
28784,1601,105|14|62|21
28785,17986,287|20
28786,9796,7
28787,951,21|60|14|14|14|9
28788,1613,250
28789,18360,192
28790,1619,236|136
28791,1620,7|12|272|272
28792,3673,7|209
28793,13914,240
28794,9822,277
28795,17683,174|174
28796,7800,52|1|1
28797,1659,7|7|14|114|114
28798,10858,24|24|24|86|63|19|19|19|46|140
28799,1664,152
28800,9868,56|1|112|112|89
28801,1677,122|1|1|154|154|10|10
28802,5774,204|204|204|39
28803,18371,147|147|221|221
28804,5780,165|165|291|88|20|1|239|239
28805,3733,267|1|1|15
28806,1675,265|174
28807,1692,95|39|36
28808,16031,255|182
28809,1697,59|157|60|3|3
28810,16038,204|207|258
28811,18090,46|237
28812,5806,7
28813,16061,7|45|196
28814,10764,12|0|0|0|9|49|49|49|66|237
28815,5827,56|56
28816,18116,115
28817,18118,131|131|21
28818,16073,1|1
28819,1742,133|133
28820,1745,221|96
28821,18506,215|0|0|0|1|1
28822,3805,25
28823,4082,109|25
28824,1762,68|68|68|7
28825,1768,154
28826,16119,39|152
28827,7928,14|203
28828,6101,104|35
28829,18336,91|91|50|1|15
28830,3846,61|14
28831,12039,55|14
28832,1801,174|174|174
28833,7947,183|183|183
28834,3857,173
28835,18205,134|101|101
28836,18206,192|30
28837,18207,60|9|9
28838,18208,104|35|12
28839,1825,5|7
28840,5113,140
28841,1829,155|239|239
28842,10024,9|9|5|5
28843,7978,14|2
28844,5931,172|259
28845,18397,92|205
28846,3889,104|104|208
28847,18229,14
28848,3897,22|1|22|276|0|1|276|0|22|0
28849,18399,109|109|116|112|210|138|234|234
28850,5948,198|198|298
28851,18241,32|32
28852,18242,70
28853,1863,86
28854,1864,124
28855,12105,18|62|16
28856,18250,26|96|14
28857,817,295|160|215
28858,18261,28|28|258|258|1|1|203|73|73
28859,18264,195|234|30|14
28860,3929,1|1|1
28861,18268,180
28862,18274,80|123|40|40
28863,5987,125|125
28864,18276,1|1|135
28865,708,1|1
28866,18279,1|100|86|199|39|146
28867,18281,297
28868,18282,1|1|246|246|10|174|146|146|284|284
28869,18283,12|12|12
28870,18285,6|201|201|99|7|24
28871,18286,210|25|86
28872,16239,30|30|30
28873,18292,46|146|189|19|25|221
28874,18293,68|4
28875,18294,7|7|237
28876,18298,34|149|242|14|149|286|92|40|34|40
28877,18299,14|131
28878,18300,204|204|204|276|276|26
28879,18301,18|272|272|272|130|86|39|15|40
28880,18302,31|282|45
28881,18304,102|102|186|186|115|115|115|5|5
28882,18305,26|26|101|99|77
28883,18307,17
28884,18308,5|5|122|122|50
28885,18309,198
28886,18310,192|153
28887,18311,1|1|81|146|146|16
28888,18312,56|68|68|256|157|186|23|127
28889,18313,298|1
28890,18314,244|257|45|244|142|257|257|56|9|142
28891,2711,14
28892,18316,283|131|140|45|237|127|127|127
28893,18317,180|267
28894,18318,189|189|89|89|89
28895,18319,10|1|1
28896,10128,288|203
28897,18321,267|267|0|0|0|5
28898,18323,183
28899,18324,26
28900,18325,5|64
28901,18326,126
28902,16282,79|48|8|91
28903,18331,21|21|21|193|193|193|5|5|60
28904,10140,63|9|152
28905,18333,95|95|78|299|19|152|30|1|1
28906,18334,217|217
28907,18337,88
28908,18338,175|175|40|40|257
28909,18339,14|14|14|1|1|168|168
28910,18341,146|254|254|165|165|4|239|35|140
28911,18342,164|62|62|122
28912,18343,174|174
28913,6056,22|0|22|88|0|88|89|22|4|0
28914,18346,94|124|21|34|34|34|30|157
28915,18347,284|7|221|98
28916,18348,199
28917,10226,123|123|123|0|0|0|80|80|80
28918,18350,275|40|145
28919,18351,123|61|80|0|0|0
28920,18352,0|0|0|112|1|1|222|222|222
28921,18353,146
28922,18355,5|10|10|152|21|146|86|221|14|89
28923,18356,30|30|174|174|174|95|1|1
28924,18357,78
28925,18358,51|14|62|30|291|0|0|0
28926,18359,7|260|131|7|189|35|35|260|104|77
28927,1976,298|115
28928,18363,45|45|32|32
28929,18366,45|45
28930,8113,27|15|0|0|0
28931,18370,154|154|154|61|26|26|98|98|15
28932,18373,115|1
28933,18374,17|14|210
28934,18377,2|14
28935,18379,14|133
28936,18381,147|221
28937,18382,0|0|0
28938,18383,143|113
28939,18384,135|232|3|3|3|1|1
28940,18385,222
28941,18386,299|7|60|60|101|101|94|113|50
28942,18387,42|42
28943,18388,1|1|0|0|0
28944,18391,1|1
